"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-09-30,76971,"44060","OH","Cleveland","Lake","Mentor",122,161800,-0.00369458128078818,-0.00185070943861814,0.0182504719949654,0.0344406144673055,-0.00303882193533911,"2006-05","2006-Q2",173300,-0.0663589151759954,"2003-09"
2017-09-30,76511,"43081","OH","Columbus","Franklin","Westerville",123,199300,0.00707427993936331,0.0158002038735984,0.0663456393793472,0.0526514305349288,0.0166881575895848,"2017-09","2017-Q3",199300,0,"2017-09"
2017-09-30,69672,"28027","NC","Charlotte","Cabarrus","Concord",124,202200,0.00697211155378486,0.0181268882175227,0.0619747899159664,0.0519044679384566,0.0183389567346235,"2017-09","2017-Q3",202200,0,"2017-09"
2017-09-30,94940,"85364","AZ","Yuma","Yuma","Yuma",125,128300,0.0150316455696203,0.0313504823151125,0.0305220883534137,0.0617181163415612,-0.0253739232386834,"2006-09","2006-Q3",174300,-0.263912794033276,"2005-05"
2017-09-30,61169,"08753","NJ","New York","Ocean","Toms River",126,263400,0.0045766590389016,0.00919540229885057,0.0241057542768274,0.0282062311725089,-0.0158081004358628,"2006-05","2006-Q2",327100,-0.194741669214308,"2004-07"
2017-09-30,96987,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",127,806000,0.00636783618429267,0.0193499430884027,0.0418821096173733,0.0754702157417888,0.00219754468002109,"2006-03","2006-Q1",853600,-0.0557638238050609,"2005-08"
2017-09-30,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",128,636300,0.0034694843084687,0.00173173803526448,0.03564453125,0.0815806168641466,0.0130544331228679,"2006-04","2006-Q2",641200,-0.00764192139737991,"2006-03"
2017-09-30,87019,"65807","MO","Springfield","Greene","Springfield",129,114100,0.00263620386643234,0.0151245551601423,-0.0172265288544358,0.0191020100490773,-0.000524339212853109,"2007-05","2007-Q2",118500,-0.0371308016877637,"2006-09"
2017-09-30,84622,"60620","IL","Chicago","Cook","Chicago",130,135200,-0.00294985250737463,-0.0195794053662074,-0.00588235294117647,0.0289868293383644,-0.0204320500060822,"2007-12","2007-Q4",167100,-0.190903650508677,"2004-12"
2017-09-30,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",131,429500,0.000465874679711158,-0.00670675300647549,0.0460301997077448,0.074334282647353,0.0345187565067229,"2017-06","2017-Q2",432400,-0.00670675300647549,"2017-03"
2017-09-30,84635,"60634","IL","Chicago","Cook","Chicago",132,247000,0.00121605188488042,-0.0116046418567427,0.00610997963340122,0.066996757730698,-0.0282894742897702,"2007-02","2007-Q1",344900,-0.283850391417802,"2003-03"
2017-09-30,98432,"95823","CA","Sacramento","Sacramento","Sacramento",133,262300,0.00962278675904542,0.0282242257938063,0.100251677852349,0.17085848363801,-0.00358809382813718,"2005-12","2005-Q4",324300,-0.19118100524206,"2004-10"
2017-09-30,97023,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",134,546600,-0.000548546352166758,0.00367242012486228,0.038571157134714,0.0918208833463749,-0.000928283556438259,"2006-09","2006-Q3",600900,-0.09036445332002,"2005-08"
2017-09-30,69340,"27410","NC",,"Guilford","Greensboro",135,208300,0.0033718689788054,0.020578147966683,0.0698510529019004,0.0360453544698962,0.0108454633790993,"2017-09","2017-Q3",208300,0,"2017-09"
2017-09-30,60499,"06902","CT","Stamford","Fairfield","Stamford",136,374400,0.00348432055749129,0.0107991360691145,0.0475657526580862,0.0363413273170439,-0.0204435096505222,"2006-12","2006-Q4",463900,-0.192929510670403,"2004-05"
2017-09-30,76534,"43123","OH","Columbus","Franklin","Grove City",137,163800,0.00306184935701164,0.00738007380073801,0.0595084087968952,0.0569111031635325,0.0121263419558546,"2017-09","2017-Q3",163800,0,"2017-09"
2017-09-30,66135,"20011","DC","Washington","District of Columbia","Washington",138,541200,-0.00331491712707182,-0.0147460404150737,0.0251941655616594,0.097040418964206,0.0333863917867596,"2017-03","2017-Q1",561700,-0.0364963503649635,"2016-12"
2017-09-30,84285,"60016","IL","Chicago","Cook","Des Plaines",139,213400,0.000938086303939962,0.00518134715025907,0.0686029043565348,0.0750659852425184,-0.0216446269999802,"2006-05","2006-Q2",274000,-0.221167883211679,"2003-01"
2017-09-30,96651,"92109","CA","San Diego","San Diego","San Diego",140,797600,0.00834386852085967,0.0377309393702836,0.0816381882289124,0.0763109250840168,0.0144354681566357,"2017-09","2017-Q3",797600,0,"2017-09"
2017-09-30,77400,"45011","OH","Cincinnati","Butler","Hamilton",141,183300,0.00328407224958949,0.0172031076581576,0.0681818181818182,0.0421661531473883,0.00869408738555588,"2017-09","2017-Q3",183300,0,"2017-09"
2017-09-30,84629,"60628","IL","Chicago","Cook","Chicago",142,113900,0.00440917107583774,0.0115452930728242,0.0625,0.0257571625878881,-0.0228366217170891,"2008-03","2008-Q1",144700,-0.212854181064271,"2004-07"
2017-09-30,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",143,1046000,0.00229973169796857,0.0251886699990199,0.0801321767864519,0.0913286411912375,,"2017-09","2017-Q3",1046000,0,"2017-09"
2017-09-30,96546,"91911","CA","San Diego","San Diego","Chula Vista",144,445900,0.00202247191011236,0.00700090334236676,0.0548852614147149,0.100054690910568,0.00108289636157077,"2006-04","2006-Q2",502300,-0.112283495918774,"2004-10"
2017-09-30,77094,"44256","OH","Cleveland","Medina","Medina",145,210300,0.00238322211630124,0.00766650694777192,0.0658895083628991,0.0430975490393775,0.0131745920766675,"2017-09","2017-Q3",210300,0,"2017-09"
2017-09-30,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",146,192300,0.0015625,0.0110410094637224,0.0767077267637178,0.0775024338840997,0.0309326766762785,"2017-09","2017-Q3",192300,0,"2017-09"
2017-09-30,72901,"33908","FL","Fort Myers","Lee","Fort Myers",147,236100,0.000423728813559322,0.00725255972696246,0.00254777070063694,0.0687787387763927,-0.00848476647276375,"2006-05","2006-Q2",325600,-0.27487714987715,"2005-01"
2017-09-30,95817,"89121","NV","Las Vegas","Clark","Las Vegas",148,181600,0.0162283156127588,0.0448791714614499,0.135,0.155392254531538,-0.0269289757574999,"2006-09","2006-Q3",261900,-0.306605574646812,"2004-07"
2017-09-30,58660,"02148","MA","Boston","Middlesex","Malden",149,408100,0.00815217391304348,0.0246045694200351,0.0903018968741651,0.0832534985725322,0.0265911781687715,"2017-09","2017-Q3",408100,0,"2017-09"
2017-09-30,72737,"33647","FL","Tampa","Hillsborough","Tampa",150,266000,0.00226073850791258,0.00757575757575758,0.0435464888191448,0.0599687249365324,-0.00189734253794083,"2006-05","2006-Q2",316100,-0.158494147421702,"2005-08"
2017-09-30,95813,"89117","NV","Las Vegas","Clark","Las Vegas",151,285800,0.00456942003514938,0.0127569099929128,0.0636397469296613,0.112382258379171,-0.0144859891058724,"2006-04","2006-Q2",367800,-0.22294725394236,"2004-05"
2017-09-30,78823,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",152,180200,0.00389972144846797,0.00839395635142697,0.0842358604091456,0.0167965221447544,0.0138775656891847,"2009-07","2009-Q3",180700,-0.00276701715550636,"2009-06"
2017-09-30,96825,"92345","CA","Riverside","San Bernardino","Hesperia",153,234300,0.0060111635895234,0.0200261210274271,0.103626943005181,0.153162343272109,-0.0198442453786966,"2006-07","2006-Q3",321400,-0.271001866832607,"2005-03"
2017-09-30,76539,"43130","OH","Columbus","Fairfield","Lancaster",154,131900,0.00380517503805175,0.00533536585365854,0.0435126582278481,0.0314145898414731,0.00363493127882686,"2017-09","2017-Q3",131900,0,"2017-09"
2017-09-30,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",155,106400,0.0114068441064639,0.0597609561752988,0.0545094152626363,-0.00261100170352602,-0.00404392098122464,"2011-01","2011-Q1",120500,-0.11701244813278,"2006-12"
2017-09-30,75696,"40475","KY","Richmond","Madison","Richmond",156,163500,0.00615384615384615,0.0315457413249211,0.0834990059642147,0.0281644212033485,0.00912692727536046,"2017-09","2017-Q3",163500,0,"2017-09"
2017-09-30,97743,"94536","CA","San Francisco","Alameda","Fremont",157,929700,0.00410411491521763,0.0127450980392157,0.0571980896065499,0.128618418618778,0.0376244841811171,"2017-09","2017-Q3",929700,0,"2017-09"
2017-09-30,96882,"92503","CA","Riverside","Riverside","Riverside",158,353200,-0.00310471351961614,-0.00310471351961614,0.0437352245862884,0.114618761983061,-0.0111228086273879,"2006-09","2006-Q3",428500,-0.175729288214702,"2005-05"
2017-09-30,86717,"65203","MO","Columbia","Boone","Columbia",159,200600,0.000498753117206983,0.003,0.0281906714505382,0.0366004257550323,0.0157372147963091,"2017-09","2017-Q3",200600,0,"2017-09"
2017-09-30,60518,"07002","NJ","New York","Hudson","Bayonne",160,347200,0.00725268349289237,0.0128354725787631,0.123624595469256,0.0579269607075679,-0.0163201003346225,"2007-01","2007-Q1",425200,-0.183443085606773,"2004-12"
2017-09-30,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",161,168800,0.00836320191158901,0.0248937462052216,0.0504044803982576,0.029024282603034,-0.00579438823589951,"2006-05","2006-Q2",184300,-0.0841020075963104,"2005-04"
2017-09-30,96667,"92126","CA","San Diego","San Diego","San Diego",162,554700,0.00507338285921363,0.00983069361004915,0.0485822306238185,0.0864177120762299,0.0204825540710984,"2017-09","2017-Q3",554700,0,"2017-09"
2017-09-30,69336,"27406","NC",,"Guilford","Greensboro",163,116300,0.00518582541054451,0.0201754385964912,0.081860465116279,0.0432731208640353,0.00818096377317956,"2017-09","2017-Q3",116300,0,"2017-09"
2017-09-30,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",164,417100,0.000719769673704415,0.0099273607748184,0.0694871794871795,0.099818545262623,0.00332045187682795,"2006-07","2006-Q3",447200,-0.0673076923076923,"2005-11"
2017-09-30,96083,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",165,467200,0.00559621179509255,0.0254609306409131,0.119310014374701,0.104370121572439,,"2017-09","2017-Q3",467200,0,"2017-09"
2017-09-30,99142,"97229","OR","Portland","Washington","Cedar Mill",166,538900,0,0.00148671250696896,0.0302045497992736,0.077639971226555,0.0236674989184424,"2017-09","2017-Q3",538900,0,"2017-09"
2017-09-30,70698,"29732","SC","Charlotte","York","Rock Hill",167,176800,0,0.00397501419647927,0.0741190765492102,0.0480814098964937,0.0169817660491502,"2017-09","2017-Q3",176800,0,"2017-09"
2017-09-30,69450,"27610","NC","Raleigh","Wake","Raleigh",168,154400,0.0137885751805647,0.0300200133422282,0.102857142857143,0.0515280391894957,0.0162608447402015,"2017-09","2017-Q3",154400,0,"2017-09"
2017-09-30,99563,"98103","WA","Seattle","King","Seattle",169,766800,0.0076215505913272,0.0222636981735769,0.151351351351351,0.130210984394743,0.0412372523373781,"2017-09","2017-Q3",766800,0,"2017-09"
2017-09-30,61797,"10457","NY","New York","Bronx","New York",170,382000,0.00341476228001051,0.024403325288281,0.0806223479490806,0.0653169239102211,0.00968500448612142,"2017-09","2017-Q3",382000,0,"2017-09"
2017-09-30,67010,"21740","MD","Hagerstown","Washington","Hagerstown",171,153100,0.00856389986824769,0.0227120908483634,0.0464798359535202,0.0265493577189222,-0.0251925827516534,"2006-09","2006-Q3",207100,-0.260743602124577,"2004-09"
2017-09-30,91744,"77095","TX","Houston","Harris","Houston",172,214000,-0.00279589934762349,0.00705882352941176,0.00800753650494583,0.0687129666694175,0.0246795551802486,"2017-08","2017-Q3",214600,-0.00279589934762349,"2017-07"
2017-09-30,72247,"32822","FL","Orlando","Orange","Orlando",173,146200,0,0.0252454417952314,0.105064247921391,0.14932795162349,-0.0217187209835278,"2006-12","2006-Q4",193500,-0.244444444444444,"2005-07"
2017-09-30,67180,"22191","VA","Washington","Prince William","Woodbridge",174,293900,0.00102179836512262,0,0.0229725026105117,0.0364751303990472,-0.0140291136982291,"2005-12","2005-Q4",376400,-0.219181721572795,"2004-12"
2017-09-30,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",175,418000,0.00432484382508409,0.0118615347373517,0.0693271936556664,0.0921563127084692,-0.0105138774834864,"2007-05","2007-Q2",474700,-0.119443859279545,"2005-12"
2017-09-30,84628,"60626","IL","Chicago","Cook","Chicago",176,151300,0.0168010752688172,0.023680649526387,0.0174848688634835,0.0664155277717771,-0.0344822743887085,"2007-02","2007-Q1",221100,-0.315694255992763,"2001-08"
2017-09-30,96934,"92592","CA","Riverside","Riverside","Temecula",177,442300,0.00249320036264733,0.0146822665749025,0.0372889305816135,0.0790852555267663,-0.00168005259404713,"2006-06","2006-Q2",505900,-0.125716544771694,"2004-09"
2017-09-30,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",178,183700,-0.00487540628385699,-0.0295826730058109,0.0636942675159236,0.0300796224137843,-0.00925506022885247,"2007-11","2007-Q4",202200,-0.0914935707220574,"2006-06"
2017-09-30,99500,"98012","WA","Seattle","Snohomish","Bothell",179,514100,0.00665752888192677,0.0310870437224228,0.146009808292465,0.102998669694044,0.0209092345527344,"2017-09","2017-Q3",514100,0,"2017-09"
2017-09-30,95985,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",180,1290200,-0.00270541856690114,-0.000619674670797831,0.0193568776171289,0.125967057637459,0.0313540584235452,"2016-12","2016-Q4",1378100,-0.0637834699949205,"2016-10"
2017-09-30,96817,"92336","CA","Riverside","San Bernardino","Fontana",181,421000,0.00453352421856359,0.00959232613908873,0.0506613426503619,0.0932322672111439,-0.00543936955001401,"2006-06","2006-Q2",498800,-0.155974338412189,"2005-05"
2017-09-30,70842,"30062","GA","Atlanta","Cobb","Marietta",182,314700,0.004468560485158,0.0168012924071082,0.0525083612040134,0.0727650164891409,0.0217402744338591,"2017-09","2017-Q3",314700,0,"2017-09"
2017-09-30,78085,"46307","IN","Chicago","Lake","Crown Point",183,201200,0.00149328023892484,0.000497265042267529,0.0249617931737137,0.0194780646086854,0.00390981604187579,"2017-09","2017-Q3",201200,0,"2017-09"
2017-09-30,72350,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",184,207300,0.0181728880157171,0.0609007164790174,0.129084967320261,0.132454671300219,-0.0167707710440931,"2007-09","2007-Q3",245500,-0.155600814663951,"2006-03"
2017-09-30,93263,"80134","CO","Denver","Douglas","Parker",185,446400,0.00699300699300699,0.0187129164764948,0.0756626506024096,0.0838896604106436,0.0405436257390515,"2017-09","2017-Q3",446400,0,"2017-09"
2017-09-30,67722,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",186,281900,0.00213295414148596,0.00967048710601719,0.0406053894425987,0.0265360176854696,-0.00378655126277228,"2007-08","2007-Q3",293200,-0.0385402455661664,"2005-12"
2017-09-30,78042,"46227","IN","Indianapolis","Marion","Indianapolis",187,123100,0.00489795918367347,0.0148392415498763,0.0361952861952862,0.0309476502709805,0.0001626148822087,"2006-11","2006-Q4",125900,-0.0222398729150119,"2005-07"
2017-09-30,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",188,149700,-0.000667556742323097,-0.0112285336856011,-0.0118811881188119,0.027046485843353,0.0173845204183551,"2017-04","2017-Q2",156600,-0.0440613026819923,"2016-07"
2017-09-30,66785,"21117","MD","Baltimore","Baltimore","Owings Mills",189,243500,0.00536746490503716,0.00744724865535788,0.0295983086680761,0.0271263538476054,-0.0183018798039351,"2006-11","2006-Q4",302100,-0.193975504799735,"2005-02"
2017-09-30,96208,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bellflower",190,492200,0.00489995916700694,0.0209500103712923,0.0610045268376805,0.0891136836226203,-0.000970018042003584,"2006-08","2006-Q3",529600,-0.070619335347432,"2005-11"
2017-09-30,84647,"60649","IL","Chicago","Cook","Chicago",191,131800,0.0232919254658385,0.0402525651144436,0.137187230371009,0.0126024016975634,-0.0271148081365873,"2007-08","2007-Q3",174800,-0.245995423340961,"2003-07"
2017-09-30,60599,"07093","NJ","New York","Hudson","West New York",192,359700,0.00587248322147651,0.0306590257879656,0.185563612392881,0.0748731655753287,-0.00986794726425833,"2007-05","2007-Q2",414200,-0.131578947368421,"2005-10"
2017-09-30,100179,"99301","WA","Kennewick","Franklin","Pasco",193,199900,0.0101061141990905,0.0309437854564208,0.101984564498346,0.0591178974738731,0.0379020211083467,"2017-09","2017-Q3",199900,0,"2017-09"
2017-09-30,71895,"32244","FL","Jacksonville","Duval","Jacksonville",194,141100,0.00641940085592011,0.0187725631768953,0.0972006220839813,0.106418657698579,-0.013045578573336,"2007-05","2007-Q2",163200,-0.135416666666667,"2005-08"
2017-09-30,62043,"11233","NY","New York","Kings","New York",195,736600,0.00628415300546448,0.0125085910652921,0.113193290010579,0.182489215558187,,"2017-09","2017-Q3",736600,0,"2017-09"
2017-09-30,78975,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",196,346800,0.000865800865800866,0.0182031708749266,0.0541033434650456,0.0789290357274417,0.0332702088056327,"2017-09","2017-Q3",346800,0,"2017-09"
2017-09-30,72488,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",197,291500,0.01004851004851,0.0329553508150248,0.070903747244673,0.108327819625019,-0.00822589480472868,"2007-04","2007-Q2",329900,-0.11639890876023,"2005-11"
2017-09-30,96816,"92335","CA","Riverside","San Bernardino","Fontana",198,322700,0.00062015503875969,0.0093837973099781,0.0898345153664303,0.130321090681624,-0.00991166650330355,"2006-06","2006-Q2",387000,-0.166149870801034,"2005-07"
2017-09-30,96590,"92021","CA","San Diego","San Diego","El Cajon",199,459000,0.00437636761487965,0.00702062308029838,0.0508241758241758,0.0887027953691393,0.00713492531931093,"2006-02","2006-Q1",480900,-0.0455396132252027,"2005-01"
2017-09-30,95043,"85705","AZ","Tucson","Pima","Tucson",200,134300,0.00674662668665667,0.020516717325228,0.125733445096396,0.0892169255369581,-0.0177250989148775,"2006-05","2006-Q2",165700,-0.189499094749547,"2005-04"
2017-09-30,66142,"20019","DC","Washington","District of Columbia","Washington",201,289400,0.000691562932226833,0.00486111111111111,0.108387590961318,0.11213841606331,0.0166702090872897,"2017-09","2017-Q3",289400,0,"2017-09"
2017-09-30,91221,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",202,260500,0.00153787004998078,0.00851722802942315,0.0658756137479542,0.0788970499204915,0.0343150256386247,"2017-09","2017-Q3",260500,0,"2017-09"
